userID,username,email,password,permissionLevel
1322,Joseph5White,Joseph5White@uwaterloo.ca,"!Q""m[:Qr^uq8",2
1323,Thomas3Williams,Thomas3Williams@gmail.com,CH9]DUB%v:4[,1
1324,David3Thomas,David3Thomas@outlook.ca,W=$$bQb<z3M),1
1325,Sarah3Jackson,Sarah3Jackson@gmail.com,">@,bK>(wW&n@",2
1326,Thomas4Martin,Thomas4Martin@proton.me,"8WNa""67,>LWj",1
1327,Richard4Moore,Richard4Moore@uwaterloo.ca,94lqSeBMz-QE,2
1328,Sarah2Taylor,Sarah2Taylor@proton.me,'(NHB#0DLZpL,2
1329,Michael5Taylor,Michael5Taylor@yahoo.com,!yz&^JKiO3KU,1
1330,James3Perez,James3Perez@proton.me,OAl#Ilb;n_5k,2
1331,John2Jones,John2Jones@uwaterloo.ca,ZDDHoZZkxmdw,2
1332,Nancy4Brown,Nancy4Brown@uwaterloo.ca,"wKjhS&a%B""r)",1
1333,Christopher3Perez,Christopher3Perez@outlook.ca,#nZx%Fd6xoJ^,1
1334,Christopher5Hernandez,Christopher5Hernandez@yahoo.com,Qh6!G-g3JkOh,1
1335,Robert3Jackson,Robert3Jackson@outlook.ca,K0_oM*a;)?ZB,2
1336,Christopher4Harris,Christopher4Harris@yahoo.com,4^xztqu/3DnG,1
1337,James2Lee,James2Lee@proton.me,u+NB7?ZE(vV1,1
1338,Richard4Gonzalez,Richard4Gonzalez@outlook.ca,lb!ohB%\N7RZ,1
1339,Patricia2Johnson,Patricia2Johnson@proton.me,k=Yw)dk[Qp-e,1
1340,Linda2Thomas,Linda2Thomas@uwaterloo.ca,o!H;\5=2s<q[,1
1341,Richard5Moore,Richard5Moore@outlook.ca,y#K}'v1pGD@h,1
1342,Linda4Rodriguez,Linda4Rodriguez@outlook.ca,`[1R6%i~GL-<,2
1343,Nancy2Martinez,Nancy2Martinez@outlook.ca,8s&#&j:!0F]u,2
1344,Mary4Davis,Mary4Davis@gmail.com,|pHFgxoBp!`G,1
1345,Susan6Thomas,Susan6Thomas@gmail.com,X$Jlb#^n]jB>,2
1346,Thomas5Martin,Thomas5Martin@proton.me,=bF-y?8A-]~3,1
1347,Michael5Hernandez,Michael5Hernandez@gmail.com,c4%]Ao)7I!aV,2
1348,James2Thomas,James2Thomas@proton.me,HW1kFW*2)XDC,1
1349,Lisa4Brown,Lisa4Brown@uwaterloo.ca,1izWZ{:MdBp;,1
1350,Patricia1Hernandez,Patricia1Hernandez@gmail.com,Tl~]om=Dzo9x,2
1351,Christopher1Johnson,Christopher1Johnson@gmail.com,TPF-Cm0'yS:I,2
1352,Nancy2Johnson,Nancy2Johnson@gmail.com,kCQP]{AaI)a5,1
1353,Christopher3Williams,Christopher3Williams@outlook.ca,}1ruH8$)PeFf,2
1354,Karen2Martin,Karen2Martin@uwaterloo.ca,dWkR?lzlq66K,2
1355,Daniel5Rodriguez,Daniel5Rodriguez@gmail.com,t4c[FdUoiJ9[,1
1356,Elizabeth1Lopez,Elizabeth1Lopez@outlook.ca,"h,l$W:'QKr%6",1
1357,Patricia1Williams,Patricia1Williams@gmail.com,e{pP]ww0BIH+,1
1358,Elizabeth1Thomas,Elizabeth1Thomas@yahoo.com,C/?quZl%qErW,1
1359,Matthew3Jones,Matthew3Jones@uwaterloo.ca,?^lPOsyXg\sm,2
1360,Mary4Miller,Mary4Miller@proton.me,ec}tt{lQB&\s,2
1361,Patricia2Hernandez,Patricia2Hernandez@proton.me,#<VX#%~8kZfK,1
1362,Lisa4Johnson,Lisa4Johnson@outlook.ca,"Zs""Mg%,$O3i0",2
1363,Joseph2Martin,Joseph2Martin@proton.me,"b,[cU4Gx?Q7y",1
1364,Robert3Davis,Robert3Davis@gmail.com,(D^n_ZLHSelY,2
1365,Barbara2Wilson,Barbara2Wilson@outlook.ca,#lam|.u9y;=y,2
1366,William3Wilson,William3Wilson@proton.me,QcT2+EtXo9l:,2
1367,James4Harris,James4Harris@uwaterloo.ca,QER1lfg\iggr,2
1368,Lisa1Wilson,Lisa1Wilson@gmail.com,",~L}oGT<(_d*",1
1369,John3Wilson,John3Wilson@uwaterloo.ca,o@YiBaqXi#n~,1
1370,Karen4Hernandez,Karen4Hernandez@proton.me,7zCi@dyS+/)U,1
1371,Matthew1Thomas,Matthew1Thomas@outlook.ca,Um?=&05tV^;C,1
1372,Patricia3Lopez,Patricia3Lopez@outlook.ca,g=CwwdR~v>+<,2
1373,Barbara3Anderson,Barbara3Anderson@uwaterloo.ca,"~:yN:""MS,@8(",1
1374,Nancy6Anderson,Nancy6Anderson@uwaterloo.ca,CG<L8R-{-6br,1
1375,Thomas2Gonzalez,Thomas2Gonzalez@outlook.ca,<{\ER\r@.3>O,1
1376,Daniel2Johnson,Daniel2Johnson@uwaterloo.ca,K6utb+#7$HL/,1
1377,David3Moore,David3Moore@gmail.com,BOFP}vrge{g;,2
1378,Christopher3Garcia,Christopher3Garcia@uwaterloo.ca,1FA6%=1PB(A0,1
1379,Jennifer5Martinez,Jennifer5Martinez@yahoo.com,&pRO1p_X2mfs,2
1380,Lisa4Lopez,Lisa4Lopez@yahoo.com,Yhwte6q0ZR3h,2
1381,Christopher1White,Christopher1White@gmail.com,fu7ZkJVG^L'g,1
1382,Charles5Wilson,Charles5Wilson@proton.me,l>WZJ=5\Kz&_,1
1383,Joseph4Miller,Joseph4Miller@gmail.com,g&>WdQSr\h*7,2
1384,Richard5Thomas,Richard5Thomas@gmail.com,56T1(`:+d5:y,2
1385,Jennifer3White,Jennifer3White@yahoo.com,TJkb?rF.#Zs=,2
1386,Lisa3Lee,Lisa3Lee@outlook.ca,?l_27#s47Sw=,2
1387,Sarah1Martinez,Sarah1Martinez@yahoo.com,q!rqgB+nnf3),2
1388,William2White,William2White@outlook.ca,=+5h5(z[K6<n,1
1389,Susan3Williams,Susan3Williams@proton.me,"ov6%VTNJ%,1y",1
1390,David3Smith,David3Smith@uwaterloo.ca,!X-V^#Izj;`G,1
1391,John4Taylor,John4Taylor@yahoo.com,"R|_z}T1S!K,:",2
1392,Charles3Moore,Charles3Moore@yahoo.com,f0JOodvrDpCh,2
1393,Patricia5Davis,Patricia5Davis@gmail.com,LTwJa0sJOi71,2
1394,Nancy2Thomas,Nancy2Thomas@proton.me,uEAK4Gd0]!*x,1
1395,Daniel2Jackson,Daniel2Jackson@gmail.com,qvmXJZ1US%}(,1
1396,Daniel2Thomas,Daniel2Thomas@proton.me,|gu+e`n]oIGb,2
1397,James3White,James3White@uwaterloo.ca,Jv?W7>#tkw/0,1
1398,Sarah1Gonzalez,Sarah1Gonzalez@gmail.com,Nibx}n8oJ2{*,1
1399,Michael2Harris,Michael2Harris@yahoo.com,gE'ak\?PG:;N,1
1400,Susan3Lee,Susan3Lee@gmail.com,"i,M<Hq1WM8rA",1
1401,Charles4White,Charles4White@outlook.ca,nDAAAgUW4L*>,2
1402,Daniel3Garcia,Daniel3Garcia@yahoo.com,n&FA=lILWW[;,1
1403,Susan3Gonzalez,Susan3Gonzalez@proton.me,"KA#~b,br<bn0",2
1404,Patricia3Martin,Patricia3Martin@proton.me,{I%rh?8M<1D|,2
1405,Susan2Wilson,Susan2Wilson@yahoo.com,f<&]=h7)5kuC,1
1406,Robert2Hernandez,Robert2Hernandez@proton.me,EX\r/:(9E=BH,1
1407,William6Garcia,William6Garcia@yahoo.com,N+djP@Yz*Hr0,1
1408,Robert3Jones,Robert3Jones@uwaterloo.ca,/Uq'HO5[%0\s,2
1409,Karen4Jackson,Karen4Jackson@outlook.ca,"{],pXpETX^#K",1
1410,John2Miller,John2Miller@proton.me,MxPCERk?d[qP,2
1411,Sarah3Davis,Sarah3Davis@proton.me,iKvKL}}]gxn-,2
1412,Barbara2Martin,Barbara2Martin@yahoo.com,"LZk0P?:t""cKw",1
1413,Jessica2Anderson,Jessica2Anderson@outlook.ca,uZ#d5>B'UKqE,1
1414,David5Jones,David5Jones@gmail.com,4Dt*/F[>I2al,2
1415,Richard3Brown,Richard3Brown@gmail.com,".1F""O#puBepH",2
1416,James3Martin,James3Martin@uwaterloo.ca,j[FMqbIn&jLX,1
1417,Linda1Harris,Linda1Harris@gmail.com,{T|FbhEd[(Mp,1
1418,Joseph5Martinez,Joseph5Martinez@proton.me,"[!B""?GxpGm-,",2
1419,Susan4Martinez,Susan4Martinez@uwaterloo.ca,&Rf3mgN+zHKf,2
1420,Mary4Brown,Mary4Brown@outlook.ca,&tt`<si=K:s/,2
1421,Linda3Thomas,Linda3Thomas@uwaterloo.ca,T*FiKY6r4cv),2
1422,Michael1Williams,Michael1Williams@outlook.ca,$~abF(ge!d'I,2
1423,Lisa4Lee,Lisa4Lee@proton.me,"""Mn/&3It&+kK",2
1424,Barbara5Jackson,Barbara5Jackson@uwaterloo.ca,"KS1""%gv}5Yr+",1
1425,Jessica3Perez,Jessica3Perez@proton.me,hj&yY3?gA&iC,2
1426,William2Williams,William2Williams@gmail.com,"6x0'|ha,05%U",1
1427,James8Miller,James8Miller@outlook.ca,~]aPaxO(#\Kk,2
1428,James3Garcia,James3Garcia@gmail.com,Y&XOBM4-J$D:,2
1429,John2White,John2White@uwaterloo.ca,cOB?b}_$Ek*>,2
1430,Matthew2Martinez,Matthew2Martinez@gmail.com,}'%p<$(9B{at,2
1431,Jessica4Jones,Jessica4Jones@uwaterloo.ca,Zr8A=4dO!x>K,1
1432,Charles2Smith,Charles2Smith@gmail.com,"""88BSpc<~1xZ",2
1433,Matthew6Davis,Matthew6Davis@uwaterloo.ca,"#aK_)A-T,(ud",1
1434,William5Lopez,William5Lopez@gmail.com,t~6~wt+VjO@R,2
1435,Lisa5White,Lisa5White@yahoo.com,3k8CP<O1Mr+Y,2
1436,Nancy3Thomas,Nancy3Thomas@gmail.com,")>C2,-.|`)PY",1
1437,Robert3Lopez,Robert3Lopez@yahoo.com,"lA@&""M5fAh(I",1
1438,William4Thompson,William4Thompson@outlook.ca,=MAh2AJ~91ET,2
1439,Thomas4Taylor,Thomas4Taylor@proton.me,lqC0js''3C[',2
1440,Michael2Williams,Michael2Williams@uwaterloo.ca,IgIRSC6+0#7Z,1
1441,Elizabeth3Smith,Elizabeth3Smith@outlook.ca,"kd,,f6=gdY-a",2
1442,Elizabeth4Davis,Elizabeth4Davis@proton.me,pqG'%|]cLtdX,2
1443,Christopher1Wilson,Christopher1Wilson@proton.me,"Y^1q:FI4^,^""",1
1444,Thomas3Miller,Thomas3Miller@yahoo.com,}r9dZ6P+hv7<,2
1445,Thomas2Johnson,Thomas2Johnson@yahoo.com,BJN\W&J]Q0f),1
1446,Lisa2Thompson,Lisa2Thompson@outlook.ca,Xz)=wgWG1o*c,2
1447,Linda4Williams,Linda4Williams@gmail.com,fBa#n/O5D]|/,1
1448,Charles2Williams,Charles2Williams@gmail.com,:H)hBM|I\H)?,1
1449,John2Rodriguez,John2Rodriguez@uwaterloo.ca,>wY|Y{&-6-~@,2
1450,Jessica1Moore,Jessica1Moore@proton.me,~whv|0<+}niX,1
1451,Christopher2Brown,Christopher2Brown@yahoo.com,"p,pdP,Y[:*{L",2
1452,Sarah3Williams,Sarah3Williams@outlook.ca,N}nz-%!\?x==,2
1453,Patricia3Johnson,Patricia3Johnson@outlook.ca,LObqk*A}Uu6Z,2
1454,Christopher4Taylor,Christopher4Taylor@gmail.com,c_Ek#+[-;dR=,2
1455,Elizabeth3Jones,Elizabeth3Jones@gmail.com,lUs(S\zmZ)k:,2
1456,Mary4Wilson,Mary4Wilson@outlook.ca,w!Btt%FYT+`=,1
1457,Robert6Wilson,Robert6Wilson@outlook.ca,]8/A&Rvq#hX.,1
1458,Linda3White,Linda3White@yahoo.com,#e%Za$cVJm|f,2
1459,William7Garcia,William7Garcia@uwaterloo.ca,fBFEJ5x?I<9d,1
1460,Richard4Johnson,Richard4Johnson@yahoo.com,R?gL<YVHy>#G,1
1461,Michael3Johnson,Michael3Johnson@uwaterloo.ca,tMQuSqhK5V!5,2
1462,David2Lee,David2Lee@gmail.com,"oV,b^\(KZOYv",1
1463,Nancy2Hernandez,Nancy2Hernandez@uwaterloo.ca,"""{vhrBc{#MkA",1
1464,Elizabeth3White,Elizabeth3White@yahoo.com,gMuTihPK4hy],1
1465,Elizabeth4Jones,Elizabeth4Jones@yahoo.com,v:|H`mB3dQ%b,2
1466,Susan7Thomas,Susan7Thomas@yahoo.com,*lmI!)FN^D{8,1
1467,David4Williams,David4Williams@gmail.com,x[^Aj(\f4hdr,2
1468,Lisa3Jackson,Lisa3Jackson@outlook.ca,"x0t$s1,=TiXU",1
1469,James2Brown,James2Brown@proton.me,"I'-u=e,SV/<k",2
1470,Linda3Miller,Linda3Miller@outlook.ca,=%$5#Zwbz!jO,1
1471,Robert4Jones,Robert4Jones@uwaterloo.ca,dz)OYpwmO>zt,2
1472,Mary4Johnson,Mary4Johnson@gmail.com,Ve{`_PU{a>Ag,1
1473,Charles4Jones,Charles4Jones@uwaterloo.ca,RiE#P{OG\4N0,1
1474,Mary3Lopez,Mary3Lopez@proton.me,EPhu}b=qpG.O,1
1475,Christopher2Smith,Christopher2Smith@yahoo.com,8MA:9r+\KLuu,1
1476,John2Brown,John2Brown@uwaterloo.ca,2++X:>#\%`og,2
1477,Sarah2Martinez,Sarah2Martinez@uwaterloo.ca,Gx`q7CwWRzar,1
1478,Charles5Brown,Charles5Brown@uwaterloo.ca,`pTKQy5ffBX;,1
1479,Christopher4Garcia,Christopher4Garcia@gmail.com,",x;veg?[~58;",1
1480,Thomas3Gonzalez,Thomas3Gonzalez@yahoo.com,^_B<fb|Ni2;),1
1481,Jennifer3Davis,Jennifer3Davis@outlook.ca,ljt0q<LS.:f2,2
1482,David1Wilson,David1Wilson@gmail.com,lj#~dFRQlvQw,2
1483,Robert7Miller,Robert7Miller@gmail.com,Q[fuXs'|S(cz,1
1484,Thomas4Gonzalez,Thomas4Gonzalez@gmail.com,"x||,)3tg64{2",2
1485,Karen4Anderson,Karen4Anderson@proton.me,DII%HNLDBRw`,1
1486,Jennifer5Rodriguez,Jennifer5Rodriguez@outlook.ca,qd9Y9Ry/gr(A,2
1487,Susan3Miller,Susan3Miller@gmail.com,"~Q,'7(heu1kR",1
1488,Lisa5Johnson,Lisa5Johnson@outlook.ca,"m^]\)""KcYs$;",2
1489,Linda5Wilson,Linda5Wilson@proton.me,1?wDq??sIH2!,2
1490,Christopher2Davis,Christopher2Davis@gmail.com,_OXd?Sujy`:E,2
1491,Jennifer4Martin,Jennifer4Martin@proton.me,qvWDQTIf4ov8,1
1492,Barbara1Gonzalez,Barbara1Gonzalez@yahoo.com,[%h1DVE~/;b],2
1493,Daniel4Garcia,Daniel4Garcia@proton.me,XUok2$G&M{}a,2
1494,Barbara3Hernandez,Barbara3Hernandez@outlook.ca,6:GW~BffYcK1,1
1495,William3Thomas,William3Thomas@proton.me,FBF9-7MU?bg^,1
1496,Barbara1Davis,Barbara1Davis@outlook.ca,%%v)cAFk-Pfs,1
1497,Karen5Wilson,Karen5Wilson@proton.me,5w/OMBW7JbaX,2
1498,Patricia2Rodriguez,Patricia2Rodriguez@proton.me,=vT+R#1WEDTC,2
1499,Linda1Davis,Linda1Davis@proton.me,<.]k$sgakLCF,2
